,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 25_level_0
2578,2480,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2579,2481,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,2.2,4,1.82,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2580,2482,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,19.6,34,1.73,30,1,0,0,2,1,2,0.10,2,0,0,0,0,0,Matches
2581,2483,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,9.7,20,2.07,13,0,2,0,3,2,2,0.21,1,0,0,0,0,1,Matches
2582,2484,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,27.4,53,1.94,39,0,1,4,6,3,5,0.18,5,0,0,0,0,0,Matches
2583,2485,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,3.9,6,1.54,3,2,0,0,1,0,2,0.51,1,0,0,0,1,0,Matches
2584,2486,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,31.8,61,1.92,36,1,11,10,2,1,13,0.41,10,1,0,2,0,0,Matches
2585,2487,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,2.9,6,2.05,6,0,0,0,0,0,2,0.68,2,0,0,0,0,0,Matches
2586,2488,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,5.6,16,2.87,10,3,2,0,1,0,2,0.36,2,0,0,0,0,0,Matches
2587,2489,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,6.6,4,0.61,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2588,2490,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,2.7,6,2.23,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2589,2491,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,13.2,34,2.58,26,2,0,2,4,0,8,0.61,7,0,0,0,1,0,Matches
2590,2492,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2591,2493,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,6.4,11,1.73,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
2592,2494,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,33,1988,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2593,2495,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2594,2496,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,4,4.00,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2595,2497,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,22,3.07,17,0,1,1,3,0,6,0.84,5,0,0,0,1,0,Matches
2596,2498,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38.0,7,0.18,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2597,2499,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,31,1991,14.7,45,3.06,35,1,1,2,4,2,3,0.20,2,0,0,1,0,0,Matches
2598,2500,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,21.7,109,5.01,70,36,1,1,1,0,10,0.46,9,1,0,0,0,0,Matches
2599,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2600,2501,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,7.6,3,0.39,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2601,2502,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2602,2503,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,33.9,135,3.98,110,0,3,13,6,3,21,0.62,19,0,0,1,1,0,Matches
2603,2504,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23,1999,9.3,40,4.32,31,0,2,4,3,0,2,0.22,2,0,0,0,0,0,Matches
2604,2505,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,31.3,52,1.66,41,0,0,8,1,2,3,0.10,2,0,0,1,0,0,Matches
2605,2506,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,4.7,19,4.08,11,1,3,2,2,0,0,0.00,0,0,0,0,0,0,Matches
2606,2507,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,5.5,10,1.82,7,0,2,0,1,0,1,0.18,0,0,1,0,0,0,Matches
2607,2508,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,20.7,7,0.34,7,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2608,2509,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,18.1,23,1.27,22,0,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2609,2510,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,30,1992,4.0,5,1.25,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2610,2511,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,5.9,14,2.39,11,0,2,1,0,0,1,0.17,1,0,0,0,0,0,Matches
2611,2512,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,11.0,8,0.73,4,0,2,2,0,0,2,0.18,1,0,0,1,0,0,Matches
2612,2513,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,27.0,33,1.22,25,0,2,2,2,2,3,0.11,3,0,0,0,0,0,Matches
2613,2514,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,25,1997,29.4,49,1.67,40,0,2,3,2,2,3,0.10,1,0,1,1,0,0,Matches
2614,2515,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,5.9,2,0.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2615,2516,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,25,1997,11.8,14,1.18,10,0,0,2,1,1,1,0.08,0,0,0,0,0,1,Matches
2616,2517,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2617,2518,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,6.4,11,1.73,7,0,4,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2618,2519,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,34.7,60,1.73,48,0,2,3,3,4,6,0.17,4,0,1,0,1,0,Matches
2619,2520,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,18.4,46,2.50,36,2,4,1,3,0,7,0.38,6,0,1,0,0,0,Matches
2620,2521,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,14.9,4,0.27,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2621,2522,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,3.3,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2622,2523,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,23.0,59,2.56,36,10,4,1,5,3,6,0.26,4,1,1,0,0,0,Matches
2623,2524,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,11.6,18,1.56,10,4,1,2,1,0,3,0.26,2,1,0,0,0,0,Matches
2624,2525,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,20.6,31,1.51,29,0,0,0,1,1,6,0.29,6,0,0,0,0,0,Matches
2625,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2626,2526,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2627,2527,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,6.4,12,1.87,11,0,0,0,0,1,1,0.16,1,0,0,0,0,0,Matches
2628,2528,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,0.7,4,5.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2629,2529,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,1.0,4,4.14,1,0,0,2,1,0,1,1.03,0,0,0,1,0,0,Matches
2630,2530,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,11,0.48,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2631,2531,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15.0,6,0.40,6,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
2632,2532,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,2.4,9,3.82,8,0,1,0,0,0,1,0.42,1,0,0,0,0,0,Matches
2633,2533,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,13,3.51,5,8,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
2634,2534,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2635,2535,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,13.0,10,0.77,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
2636,2536,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,21.0,68,3.23,53,0,7,3,4,1,4,0.19,3,0,1,0,0,0,Matches
2637,2537,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,7.8,16,2.04,14,1,0,0,1,0,3,0.38,3,0,0,0,0,0,Matches
2638,2538,Lars Stindl,de GER,"FW,MF",Gladbach,de Bundesliga,33,1988,19.3,81,4.20,53,9,2,9,6,2,10,0.52,7,1,0,2,0,0,Matches
2639,2539,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,28.9,138,4.78,81,40,3,5,7,2,11,0.38,8,2,0,0,1,0,Matches
2640,2540,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,49,2.88,34,7,3,2,2,1,3,0.18,3,0,0,0,0,0,Matches
2641,2541,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,20.5,16,0.78,12,1,0,3,0,0,5,0.24,4,0,0,1,0,0,Matches
2642,2542,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,18.9,29,1.53,21,0,1,2,4,1,7,0.37,6,0,1,0,0,0,Matches
2643,2543,Tony Strata,ro ROU,"MF,DF",Ajaccio,fr Ligue 1,17,2004,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2644,2544,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,27.1,101,3.72,77,6,8,6,3,1,8,0.29,8,0,0,0,0,0,Matches
2645,2545,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,1.9,4,2.16,3,0,0,0,1,0,2,1.08,2,0,0,0,0,0,Matches
2646,2546,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,35,1.43,25,4,0,5,0,1,2,0.08,0,0,0,2,0,0,Matches
2647,2547,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,12.1,18,1.48,9,0,0,6,2,1,1,0.08,0,0,0,0,1,0,Matches
2648,2548,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,21.6,47,2.17,29,16,1,0,1,0,2,0.09,1,1,0,0,0,0,Matches
2649,2549,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,10.5,34,3.24,22,9,2,0,1,0,1,0.10,1,0,0,0,0,0,Matches
2650,2550,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2651,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2652,2551,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,28,2.00,26,1,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
2653,2552,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,20.2,81,4.02,57,0,6,3,14,1,10,0.50,7,0,1,0,2,0,Matches
2654,2553,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,41,1.74,32,0,3,6,0,0,6,0.25,3,0,1,2,0,0,Matches
2655,2554,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,7.2,13,1.79,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2656,2555,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,10.7,40,3.72,24,0,9,4,1,2,3,0.28,2,0,1,0,0,0,Matches
2657,2556,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,3.6,13,3.60,9,0,3,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2658,2557,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,15.8,49,3.09,29,1,3,4,10,2,5,0.32,3,0,0,0,1,1,Matches
2659,2558,Ivan Šunjić,ba BIH,MF,Hertha BSC,de Bundesliga,25,1996,11.0,17,1.54,14,0,0,2,1,0,2,0.18,2,0,0,0,0,0,Matches
2660,2559,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,3.6,4,1.11,3,0,0,1,0,0,1,0.28,1,0,0,0,0,0,Matches
2661,2560,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,11.8,64,5.41,51,6,3,2,1,1,7,0.59,4,1,2,0,0,0,Matches
2662,2561,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,0.4,3,7.50,0,0,2,0,1,0,2,5.00,0,0,2,0,0,0,Matches
2663,2562,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,20.4,53,2.60,35,4,4,5,5,0,9,0.44,6,0,0,1,2,0,Matches
2664,2563,Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2665,2564,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2666,2565,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,14.5,42,2.90,37,2,1,2,0,0,4,0.28,3,0,0,1,0,0,Matches
2667,2566,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,15.2,30,1.97,20,5,2,1,2,0,5,0.33,2,2,0,0,1,0,Matches
2668,2567,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,27.5,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2669,2568,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,27.2,150,5.52,94,31,8,5,10,2,17,0.63,11,3,0,1,2,0,Matches
2670,2569,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,26.5,58,2.19,41,0,8,6,2,1,5,0.19,4,0,1,0,0,0,Matches
2671,2570,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2672,2571,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,59,1.78,46,7,0,3,2,1,5,0.15,4,1,0,0,0,0,Matches
2673,2572,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,15,0.54,12,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2674,2573,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,3.9,6,1.53,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2675,2574,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,2.1,2,0.95,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2676,2575,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,18.7,59,3.16,45,0,6,3,1,4,7,0.37,5,0,2,0,0,0,Matches
2677,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2678,2576,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,11,0.29,9,1,0,1,0,0,2,0.05,2,0,0,0,0,0,Matches
2679,2577,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2680,2578,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,33.7,53,1.57,44,2,1,1,4,1,3,0.09,3,0,0,0,0,0,Matches
2681,2579,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2682,2580,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,16.1,24,1.49,18,1,2,1,0,2,0,0.00,0,0,0,0,0,0,Matches
2683,2581,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,31,0.97,28,1,1,0,1,0,5,0.16,4,0,0,0,1,0,Matches
2684,2582,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,11.2,45,4.01,35,9,0,1,0,0,4,0.36,3,1,0,0,0,0,Matches
2685,2583,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,17,2.51,12,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2686,2584,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,23,0.61,17,0,0,5,0,1,2,0.05,1,0,0,1,0,0,Matches
2687,2585,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,36,1986,16.0,7,0.44,5,2,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
2688,2586,Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,21,2001,1.0,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2689,2587,Nuno Tavares,pt POR,"DF,MF",Marseille,fr Ligue 1,22,2000,26.1,66,2.53,47,1,7,9,2,0,5,0.19,0,0,2,3,0,0,Matches
2690,2588,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,23,1999,19.4,48,2.48,31,7,5,3,2,0,8,0.41,3,2,1,2,0,0,Matches
2691,2589,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,12.2,21,1.72,18,0,1,0,1,1,2,0.16,2,0,0,0,0,0,Matches
2692,2590,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,22,2000,23.5,63,2.67,53,1,2,3,3,1,12,0.51,11,0,0,0,1,0,Matches
2693,2591,Mathys Tel,fr FRA,FW,Bayern Munich,de Bundesliga,17,2005,4.6,16,3.46,12,0,1,3,0,0,2,0.43,1,0,1,0,0,0,Matches
2694,2592,Semir Telalovic,de GER,"MF,FW",Gladbach,de Bundesliga,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2695,2593,Alex Telles,br BRA,DF,Sevilla,es La Liga,29,1992,15.9,42,2.65,31,5,1,2,3,0,4,0.25,3,0,0,0,1,0,Matches
2696,2594,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,30,1992,37.2,12,0.32,11,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2697,2595,Simon Terodde,de GER,FW,Schalke 04,de Bundesliga,34,1988,20.3,57,2.81,41,1,1,8,6,0,5,0.25,2,0,0,1,2,0,Matches
2698,2596,Filippo Terracciano,it ITA,"DF,MF",Hellas Verona,it Serie A,19,2003,9.1,14,1.53,9,2,2,1,0,0,2,0.22,2,0,0,0,0,0,Matches
2699,2597,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,32,1990,29.0,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2700,2598,Ramón Terrats,es ESP,MF,Villarreal,es La Liga,21,2000,9.1,20,2.21,13,2,2,0,2,1,1,0.11,1,0,0,0,0,0,Matches
2701,2599,Ramón Terrats,es ESP,MF,Girona,es La Liga,21,2000,2.4,3,1.27,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2702,2600,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,25,1997,14.7,56,3.82,43,0,3,8,1,1,9,0.61,6,0,1,1,1,0,Matches
2703,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2704,2601,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,10.4,43,4.13,32,6,4,1,0,0,5,0.48,3,1,0,1,0,0,Matches
2705,2602,Tetê,br BRA,FW,Leicester City,eng Premier League,22,2000,8.2,28,3.43,15,3,7,2,1,0,2,0.25,0,0,2,0,0,0,Matches
2706,2603,Tetê,br BRA,"FW,MF",Lyon,fr Ligue 1,22,2000,12.3,30,2.44,20,4,2,3,1,0,7,0.57,4,0,1,1,1,0,Matches
2707,2604,Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,28.5,49,1.72,39,5,0,0,3,2,12,0.42,11,1,0,0,0,0,Matches
2708,2605,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,29,1993,6.1,24,3.94,13,6,2,1,2,0,1,0.16,1,0,0,0,0,0,Matches
2709,2606,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,34.7,23,0.66,22,0,0,0,0,1,2,0.06,2,0,0,0,0,0,Matches
2710,2607,Malick Thiaw,de GER,DF,Milan,it Serie A,20,2001,15.1,15,0.99,14,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2711,2608,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,20,2001,3.0,1,0.33,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2712,2609,Jan Thielmann,de GER,FW,Köln,de Bundesliga,20,2002,9.7,29,3.00,20,0,4,1,4,0,6,0.62,3,0,1,0,2,0,Matches
2713,2610,Sada Thioub,sn SEN,"DF,FW",Angers,fr Ligue 1,27,1995,11.8,37,3.14,27,4,4,1,0,1,4,0.34,4,0,0,0,0,0,Matches
2714,2611,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,11.9,16,1.34,11,2,0,1,0,2,2,0.17,1,0,0,1,0,0,Matches
2715,2612,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,28,1993,10.4,38,3.65,32,1,2,2,0,1,3,0.29,2,0,0,1,0,0,Matches
2716,2613,Adrien Thomasson,fr FRA,"MF,FW",Lens,fr Ligue 1,28,1993,14.2,42,2.96,37,1,0,2,1,1,9,0.63,8,0,0,0,1,0,Matches
2717,2614,Morten Thorsby,no NOR,MF,Union Berlin,de Bundesliga,26,1996,9.3,10,1.08,7,0,0,1,1,1,4,0.43,1,0,0,1,1,1,Matches
2718,2615,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,23,1999,12.6,28,2.21,21,0,2,3,1,1,1,0.08,1,0,0,0,0,0,Matches
2719,2616,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,21,2001,28.3,84,2.97,57,1,14,6,3,3,7,0.25,5,0,1,1,0,0,Matches
2720,2617,Marcus Thuram,fr FRA,FW,Gladbach,de Bundesliga,24,1997,27.9,66,2.36,39,0,11,7,6,3,12,0.43,7,0,2,2,1,0,Matches
2721,2618,Alexis Tibidi,fr FRA,"FW,MF",Troyes,fr Ligue 1,18,2003,0.8,3,3.65,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2722,2619,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,25,1997,26.0,78,2.99,64,4,1,7,1,1,4,0.15,2,1,0,1,0,0,Matches
2723,2620,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,8.8,12,1.36,10,0,1,1,0,0,4,0.45,4,0,0,0,0,0,Matches
2724,2621,Steffen Tigges,de GER,FW,Köln,de Bundesliga,24,1998,17.7,34,1.92,25,0,1,6,2,0,3,0.17,2,0,0,1,0,0,Matches
2725,2622,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,31.9,22,0.69,17,0,1,4,0,0,1,0.03,1,0,0,0,0,0,Matches
2726,2623,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,26,1995,10.4,19,1.82,14,3,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2727,2624,Umut Tohumcu,de GER,"MF,DF",Hoffenheim,de Bundesliga,17,2004,3.0,6,1.99,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2728,2625,Karl Toko Ekambi,cm CMR,"FW,MF",Rennes,fr Ligue 1,29,1992,10.8,25,2.32,18,0,2,2,2,1,6,0.56,3,0,1,1,0,1,Matches
2729,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2730,2626,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,fr Ligue 1,29,1992,15.0,47,3.13,39,0,4,3,1,0,2,0.13,2,0,0,0,0,0,Matches
2731,2627,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,27,1994,22.6,83,3.67,67,4,0,7,4,1,8,0.35,6,0,0,2,0,0,Matches
2732,2628,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,27,1994,29.7,42,1.41,41,1,0,0,0,0,3,0.10,3,0,0,0,0,0,Matches
2733,2629,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31,1990,30.9,47,1.52,39,0,3,4,0,1,8,0.26,7,0,0,1,0,0,Matches
2734,2630,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,27,1994,8.9,20,2.24,12,0,3,2,2,1,0,0.00,0,0,0,0,0,0,Matches
